event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SRI5609,"23 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Kalutara,,Ingiriya,6.7438,80.176,1,"News1st (Sri Lanka)",National,"On 23 March 2022, people of Ingiriya staged a protest in Ingiriya (Ingiriya, Kalutara, Western) demanding the government to provide solutions to the ongoing economic crisis in the country.",0,"crowd size=no report",1680633903
SRI5603,"23 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Moratuwa,6.773,79.8816,1,"News1st (Sri Lanka)",National,"On 23 March 2022, people of Moratuwa staged a protest in Moratuwa (Moratuwa, Galle, Southern) demanding the government to provide solutions to the ongoing economic crisis in the country.",0,"crowd size=no report",1680633903
SRI5602,"23 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,"Battaramulla South",6.8964,79.9181,1,"News1st (Sri Lanka)",National,"On 23 March 2022, people of Battaramulla South staged a protest in Diyatha Uyana park in Battaramulla South (Colombo, Western) demanding the government to provide solutions to the ongoing economic crisis in the country.",0,"crowd size=no report",1714518500
SRI5588,"23 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","NPP: National People's Power",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Nugegoda,6.8735,79.8899,1,Lankadeepa,National,"On 23 March 2022, supporters of National People's Power staged a protest in Nugegoda (Nugegoda, Colombo, Western) against the raise of living costs, fuel shortages, and power cuts amid the ongoing economic crisis.",0,"crowd size=no report",1719352736
SRI5601,"23 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,"Dehiwala-Mount Lavinia",6.8402,79.8712,1,"News1st (Sri Lanka)",National,"On 23 March 2022, people of Dehiwala-Mount Lavinia staged a protest in Dehiwala-Mount Lavinia (Dehiwala-Mount Lavinia, Colombo, Western) demanding the government to provide solutions to the ongoing economic crisis in the country.",0,"crowd size=no report",1719352736
SRI5586,"22 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Farmers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka","North Central",Anuradhapura,,Mihintale,8.3593,80.5103,1,Lankadeepa,National,"On 22 March 2022, more than a thousand farmers who were members of the Maha Kandarawa United Farmers' Organization staged a protest in front of the pumping station of Maha Kandarawa water tank in Mihintale (Mihintale, Anuradhapura, North Central) against supplying water from the tank to the north.",0,"crowd size=more than 1000",1680035150
SRI5596,"22 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Kilinochchi,,Poonakari,9.5052,80.2148,1,Virakesari,National,"On 22 March 2022, people staged a protest in Poonakari town (Poonakari, Kilinochchi, Northern) demanding the government to reconstruct Pallavarayankattu to Granchi Veravil road.",0,"crowd size=no report",1680035150
SRI5593,"22 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Teachers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Nallur,9.6667,80.0333,1,Virakesari,National,"On 22 March 2022, volunteer teachers staged a protest and besieged the Northern Province Education Ministry in Chemmani Road in the city of Nallur (Nallur, Jaffna, Northern) demanding to employ them on a permanent basis.",0,"crowd size=no report",1713900273
SRI5599,"21 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Orugodawatta,6.9453,79.8814,1,Virakesari,National,"On 21 March 2022, people staged a protest near the Laugh Petrol Station in Orugodawatta (Orugodawatta, Colombo, Western) demanding petrol and kerosine amid the ongoing economic crisis.",0,"crowd size=no report",1714572605
SRI5591,"20 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 20 March 2022, relatives of the missing people (assumed Tamil group) staged a protest in Jaffna (Jaffna, Northern) against the Prime Minister's visit to the area.",0,"crowd size=no report",1680035150
SRI5589,"19 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","TNPF: Tamil National People's Front",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Kandarodai,9.7462,80.0068,1,Virakesari,National,"On 19 March 2022, supporters of Tamil National People's Front and residents of Kandarodai staged a protest in Kandarodai (Kandarodai, Jaffna, Northern) against the Prime Minister's visit to the area.",0,"crowd size=no report",1680035150
SRI5597,"19 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Southern,Galle,,Kandegoda,6.2469,80.0526,1,Lankadeepa,National,"On 19 March 2022, people living in Kandegoda staged a protest in Kandegoda (Kandegoda, Galle, Southern) demanding gas supply amid the ongoing economic crisis.",0,"crowd size=no report",1680633903
SRI5607,"19 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Gampaha,,"Ja Ela",7.0744,79.8919,1,"News1st (Sri Lanka)",National,"On 19 March 2022, people in Ja Ela staged a protest in Ja Ela (Ja Ela, Gampaha, Western) against the economic crisis in the country.",0,"crowd size=no report",1680633903
SRI5604,"19 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Rajagiriya,6.9174,79.8896,1,"News1st (Sri Lanka)",National,"On 19 March 2022, people in Rajagiriya staged a protest in Rajagiriya (Rajagiriya, Colombo, Western) against the economic crisis in the country.",0,"crowd size=no report",1714518500
SRI5606,"19 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Kohuwala,6.8625,79.8854,1,"News1st (Sri Lanka)",National,"On 19 March 2022, people in Kohuwala staged a protest in Kohuwala (Colombo, Western) against the economic crisis in the country.",0,"crowd size=no report",1719352736
SRI5600,"19 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,"Dehiwala-Mount Lavinia",6.8402,79.8712,1,"News1st (Sri Lanka)",National,"On 19 March 2022, people in Dehiwala-Mount Lavinia staged a protest in Dehiwala-Mount Lavinia (Dehiwala-Mount Lavinia, Colombo, Western) against the economic crisis in the country.",0,"crowd size=no report",1719352736
SRI5582,"18 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","SYU: Socialist Youth Union",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Virakesari,National,"On 18 March 2022, the Socialist Youth Union members staged a massive protest rally in front of the Presidential Secretariat in Colombo city (Colombo, Western), demanding an end to the ongoing economic crisis in the country amid the increase in prices and shortages of essential commodities like fertilizer. They also protested against the sale of resources, including the oil tank farm at Trincomalee.",0,"crowd size=massive",1714518500
SRI5595,"17 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka","North Western",Puttalam,,Inginimitiya,7.9594,80.1273,1,"News1st (Sri Lanka)",National,"On 17 March 2022, people in Inginimitiya staged a protest in Inginimitiya (Puttalam, North Western) against the rise of cost of living, fuel shortages, and power cuts due to the ongoing economic crisis.",0,"crowd size=no report",1680633903
SRI5590,"17 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka","North Western",Kurunegala,,Nikaweratiya,7.7503,80.1159,1,"News1st (Sri Lanka)",National,"On 17 March 2022, people in Nikaweratiya staged a protest in Nikaweratiya (Kurunegala, North Western) against the rise of cost of living, fuel shortages, and power cuts amid the ongoing economic crisis.",0,"crowd size=no report",1680633903
SRI5610,"17 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Kalutara,,Kalutara,6.5831,79.9593,1,"News1st (Sri Lanka)",National,"On 17 March 2022, people in Kalutara staged a protest in Kalutara town (Western) against the rise of cost of living, fuel shortages, and power cuts amid the ongoing economic crisis.",0,"crowd size=no report",1680633903
SRI5584,"17 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"On 17 March 2022, a group of 60 people living in Mount Lavinia staged a protest by lighting torches and candles in Colombo city (Colombo, Western), against the fuel and gas shortages, and rising commodity prices in the country due to the on going economic crisis.",0,"crowd size=60",1714518500
SRI5605,"17 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Kohuwala,6.8625,79.8854,1,"News1st (Sri Lanka)",National,"On 17 March 2022, people in Kohuwala staged a protest in Kohuwala (Colombo, Western) against the rise of cost of living, fuel shortages, and power cuts amid the ongoing economic crisis.",0,"crowd size=no report",1719352736
SRI5585,"16 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Homagama,6.844,80.0024,1,"Morning (Sri Lanka)",National,"On 16 March 2022, people staged a protest near the fuel station in Homagama town (Colombo, Western), over lack of fuel availability amid the ongoing economic crisis.",0,"crowd size=no report",1680633903
SRI5577,"16 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 16 March 2022, people including Pradeshiya Sabha (local government body) members staged a protest and held a bicycle rally from Mallakam to Vali North Pradeshiya Sabha in Jaffna city (Jaffna, Northern), against the increase in prices of essential commodities and fuel amid the economic crisis in the country.",0,"crowd size=no report",1680633904
SRI5575,"15 March 2022",2022,1,Demonstrations,Riots,"Violent demonstration","Rioters (Sri Lanka)","SJB: Samagi Jana Balavegaya",5,"Police Forces of Sri Lanka (2019-)",,1,15,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Virakesari,National,"On 15 March 2022, more than 50,000 people under the aegis of United People's Force (SJB) demonstrated by setting fire to a coffin in front of the Presidential Secretariat in Colombo (Colombo, Western), against the ongoing economic crisis in the country amid the increase in prices and shortages of essential commodities like fertilizer. They also attempted to forcibly barge inside the Presidential Secretariat during the demonstration prompting the police to stop them.",0,"crowd size=more than 50000",1714518500
SRI5579,"14 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","JVP: Janatha Vimukthi Peramuna",6,,,0,60,,144,"South Asia","Sri Lanka",Southern,Hambantota,,Ambalantota,6.1196,81.0214,1,Lankadeepa,National,"On 14 March 2022, supporters of Janatha Vimukthi Peramuna staged a protest in Ambalantota (Hambantota, Southern) against the economic crisis the country is facing amid the increase in prices and shortages of essential commodities like fertilizer.",0,"crowd size=no report",1680633903
SRI5580,"14 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Teachers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Isurupaya,6.8934,79.9291,1,Lankadeepa,National,"On 14 March 2022, trainee teaching graduates protested in front of the Pelawatta Education Ministry in Pelawatta town (Isurupaya) (Kaduwela, Colombo, Western) demanding the age limit for new teachers to be raised and the introduction of competitive examinations for new recruits.",0,"crowd size=no report",1714518500
SRI5583,"14 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Rajagiriya,6.9174,79.8896,1,Lankadeepa,National,"On 14 March 2022, people including activists staged a protest in Rajagiriya town (Sri Jayawardanapura Kotte, Colombo, Western) demanding the government to resign over its 'failures' amid the economic crisis in the country.",0,"crowd size=no report",1714518500
SRI5578,"14 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Health Workers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Batticaloa,,Kalawanchikudy,7.5293,81.7933,1,Virakesari,National,"On 14 March 2022, nurses staged a protest in front of the Base Hospital in Kalawanchikudy (Kalawanchikudy, Batticaloa, Eastern) demanding solutions to various issues they face such as salary discrepancies, lack of special allowance, and professionals in the health industry.",0,"crowd size=no report",1715131156
SRI5581,"13 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","TNPF: Tamil National People's Front; Government of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Vavuniya,,Vavuniya,8.7514,80.4971,1,Virakesari,National,"On 13 March 2022, supporters of Tamil National People's Front, including MPs, staged a protest in Thandikulam in Vavuniya city (Vavuniya, Northern) against the economic crisis in the country and to demand justice for the Tamil people.",0,"crowd size=no report",1680633904
SRI5576,"12 March 2022",2022,1,Demonstrations,Protests,"Protest with intervention","Protesters (Sri Lanka)","Women (Sri Lanka)",6,"Police Forces of Sri Lanka (2019-)","Military Forces of Sri Lanka (2019-)",1,16,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,1,"Tamil Guardian",International,"On 12 March 2022, army and police obstructed and threatened a group of protesters who held a demonstration and an event in Jaffna city (Jaffna, Northern) to celebrate women's day and demand more rights for women.",0,"crowd size=no report",1680035150
SRI5568,"10 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Virakesari,National,"On 10 March 2022, civil society activists staged a protest in front of the High Court in Colombo (Colombo, Western) demanding protection for a senior police officer who was threatened by a group of people for prosecuting a number of crimes, including the assassination of journalists.",0,"crowd size=no report",1714518500
SRI5572,"10 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Maharagama,6.848,79.9265,1,Lankadeepa,National,"On 10 March 2022, tuktuk drivers staged a protest in Maharagama town (Colombo, Western) demanding the government to resolve the electricity and fuel shortages amid the ongoing economic crisis.",0,"crowd size=no report",1719352736
SRI5567,"09 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Uva,Badulla,,Haputale,6.7657,80.951,1,Virakesari,National,"On 9 March 2022, five hundred plantation workers in Haputale town in Badulla (Badulla, Uva) staged a protest against the use of digital scale to weigh tea.",0,"crowd size=500",1680035150
SRI5571,"09 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Health Workers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Lankadeepa,National,"On 9 March 2022, nurses staged a protest in front of the Colombo National Hospital in Colombo (Colombo, Western) demanding the introduction of a more quality in nursing degree.",0,"crowd size=no report",1714518500
SRI5566,"08 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Health Workers (Sri Lanka); Students (Sri Lanka); Women (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Central,"Nuwara Eliya",,Lindula,6.9217,80.685,1,Virakesari,National,"On 8 March 2022, a group of people including students and health workers staged a protest in Lindula city (Nuwara Eliya, Central) demanding to eliminate violence against women, pregnancy of young women, and increase education opportunities for women.",0,"crowd size=no report",1680035150
SRI5564,"08 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Students (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Ampara,,Ampara,7.2975,81.682,1,Virakesari,National,"On 8 March 2022, students staged a protest in front of the South Eastern University in Ampara (Ampara, Eastern) demanding to privatise the university and to reopen the university.",0,"crowd size=no report",1680035150
SRI5565,"08 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka); Former Government of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Mullaitivu,,Mullaitivu,9.268,80.815,1,Virakesari,National,"On 8 March 2022, relatives of the Tamil people (assumed) that disappeared during the Sri Lankan civil war, along with a former Northern Provincial Council member, staged a protest in front of the Mullaitivu St. Rajapaksa Temple in Mullaitivu (Mullaitivu, Northern) demanding justice for their relatives.",0,"crowd size=no report",1680035150
SRI5570,"08 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Lankadeepa,National,"On 8 March 2022, people participated in a protest organised by the integrated Development Officer's Center in front of the Colombo Fort Railway Station in Colombo (Colombo, Western) demanding to increase the minimum age of new teachers recruited.",0,"crowd size=no report",1714518500
SRI5562,"07 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka); Government of Sri Lanka (2019-); TNPF: Tamil National People's Front",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 7 March 2022, relatives of the Tamil people that disappeared during the Sri Lankan civil war along with MPs and members of TNPF staged a protest in front of the Jaffna Bus Station in Jaffna (Jaffna, Northern) demanding justice for their relatives.",0,"crowd size=no report",1680035150
SRI5563,"07 March 2022",2022,1,Demonstrations,Riots,"Violent demonstration","Rioters (Sri Lanka)",,5,,,0,50,,144,"South Asia","Sri Lanka",Northern,Vavuniya,,Vavuniya,8.7514,80.4971,1,Virakesari,National,"On 7 March 2022, youth in Vavuniya burned tires during a demonstration in Vavuniya city (Vavuniya, Northern) after a bus collision killed two people living in the area.",0,"crowd size=no report",1680035150
SRI5569,"07 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Lankadeepa,National,"On 7 March 2022, people staged a protest in front of the UN Office in Colombo (Colombo, Western) demanding the release of an MP that was arrested a year and a half ago.",0,"crowd size=no report",1714518500
SRI5574,"07 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Thinakkural,National,"On 7 March 2022, a group of people staged a protest in front of the United People's Force office in Colombo (Colombo, Western) over 'wrong doings' committed by the party when it was in power.",0,"crowd size=no report",1714518500
SRI5561,"05 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Journalists (Sri Lanka); Government of Sri Lanka (2019-); Former Government of Sri Lanka (2019-); TNA: Tamil National Alliance; TNPF: Tamil National People's Front",6,,,0,60,,144,"South Asia","Sri Lanka",Eastern,Batticaloa,,Batticaloa,7.7102,81.6924,1,Virakesari,National,"On 5 March 2022, journalists along with current and former MPs of TNA, former Eastern Provincial Council members, members of TNPF and Batticaloa Municipal Council, staged a protest in front of the Batticaloa Journalists Memorial in Batticaloa (Batticaloa, Eastern) against attacks on journalists in the country.",0,"crowd size=no report",1680035150
SRI5573,"05 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Kalutara,,Gonaduwa,6.6754,79.9527,1,"News1st (Sri Lanka)",National,"On 5 March 2022, vehicle drivers staged a protest in front of the Ganaduwa petrol station in Gonaduwa (Western, Kalutara) over delay in receiving fuel amid the ongoing economic crisis.",0,"crowd size=no report",1680633903
SRI5552,"04 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","TNA: Tamil National Alliance; Government of Sri Lanka (2019-); TNPF: Tamil National People's Front",6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Jaffna,,Jaffna,9.6685,80.0074,1,Virakesari,National,"On 4 March 2022, people in Jaffna, including TNA MPs, members of TNPF and chairmen of local government councils staged a protest in Jaffna (Jaffna, Northern) against the power cuts in the country amid the ongoing economic crisis.",0,"crowd size=no report",1680633904
SRI5548,"03 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Northern,Vavuniya,,Vavuniya,8.7514,80.4971,1,Virakesari,National,"On 3 March 2022, relatives of the disappeared people protested in front of the Vavuniya old bus station in Vavuniya (Vavuniya, Northern) demanding justice for the people that disappeared during the Sri Lankan civil war.",0,"crowd size=no report",1680035150
SRI5549,"03 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Central,"Nuwara Eliya",,Ginigathhena,6.9903,80.4877,1,Virakesari,National,"On 3 March 2022, people staged a protest in Ginigathhena town (Ginigathhena, Nuwara Eliya, Central) against the shortage of fuel and power cuts in the country amid the ongoing economic crisis.",0,"crowd size=no report",1680633904
SRI5550,"03 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Fishers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Gampaha,,Negombo,7.2168,79.8675,1,Virakesari,National,"On 3 March 2022, Negombo fishers staged a protest in Negombo-Colombo main road in Negombo (Gampaha, Western) demanding the government to reduce the price of fishing gear, petrol amid the ongoing economic crisis, and to take necessary steps to stop sand mining in the area.",0,"crowd size=no report",1680633904
SRI5551,"03 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2019-); TNA: Tamil National Alliance",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Virakesari,National,"On 3 March 2022, family members of people arrested under the anti-terrorism law along with a TNA MP staged a protest in front of UN building in Colombo (Colombo, Western) demanding the government to repeal the Prevention of Terrorism Act.",0,"crowd size=no report",1714518500
SRI5553,"03 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Government of Sri Lanka (2019-); SJB: Samagi Jana Balavegaya",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Virakesari,National,"On 3 March 2022, a large number of SJB supporters under the aegis of an MP protested in Colombo (Colombo, Western), against the fuel shortage and power cuts in the country amid the ongoing economic crisis.",0,"crowd size=large",1714518500
SRI5554,"03 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Health Workers (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Lankadeepa,National,"On 3 March 2022, health workers staged a protest in front of the Colombo National Hospital in Colombo (Colombo, Western) demanding to increase their salaries and to resolve other issues they face.",0,"crowd size=no report",1714518500
SRI5555,"02 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","JVP: Janatha Vimukthi Peramuna; Government of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka","North Central",Anuradhapura,,Anuradhapura,8.3123,80.4131,1,Lankadeepa,National,"On 2 March 2022, supporters of Janatha Vimukthi Peramuna, including MPs, organised a protest in Anuradhapura (Anuradhapura, North Central) against the fuel shortage and power cuts in the country amid the ongoing economic crisis.",0,"crowd size=no report",1680633903
SRI5560,"02 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","SJB: Samagi Jana Balavegaya",6,,,0,60,,144,"South Asia","Sri Lanka",Central,"Nuwara Eliya",,Lindula,6.9217,80.685,1,Thinakkural,National,"On 2 March 2022, local residents under the aegis of a United People's Power (SJB) member staged a protest in Lindula town (Nuwara Eliya, Central) amid the ongoing economic crisis demanding the government to provide fuel for their vehicles and their factories.",0,"crowd size=no report",1680633903
SRI5559,"02 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"On 2 March 2022, more than two dozen Ukranian tourists in Sri Lanka staged a protest in Colombo (Colombo, Western) against the Russian invasion of Ukraine.",0,"crowd size=more than two dozen",1714518500
SRI5556,"01 March 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","JVP: Janatha Vimukthi Peramuna; Government of Sri Lanka (2019-)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Gampaha,,Yakkala,7.0869,80.0271,1,Lankadeepa,National,"On 1 March 2022, a large number of supporters of Janatha Vimukthi Peramuna, including government officials, organised a protest in Yakkala (Gampaha, Western) against the fuel shortage and power cuts in the country amid the ongoing economic crisis.",0,"crowd size=large",1680633903
SRI5557,"28 February 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Kolonnawa,6.9329,79.8848,1,Lankadeepa,National,"On 28 February 2022, members of Public Progressive Workers Union staged a protest in front of the Ceylon Petroleum Corporation in Kolonnawa (Colombo, Western) against the dollar interest rate imposed by the corporation and its decision to declare it bankrupt and sell it amid the ongoing economic crisis.",0,"crowd size=no report",1714518500
SRI5558,"28 February 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,"News1st (Sri Lanka)",National,"On 28 February 2022, more than 100 Ukrainian nationals in Sri Lanka staged a protest in Colombo (Colombo, Western) against the Russian invasion of Ukraine.",0,"crowd size=more than 100",1714518500
SRI5539,"25 February 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)","Labor Group (Sri Lanka)",6,,,0,60,,144,"South Asia","Sri Lanka","North Central",Anuradhapura,,Anuradhapura,8.3123,80.4131,1,Lankadeepa,National,"On 25 February 2022, drivers of three wheelers staged a protest in Anuradhapura town (Anuradhapura, North Central) against road closures.",0,"crowd size=no report",1680035149
SRI5532,"25 February 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,,144,"South Asia","Sri Lanka",Western,Colombo,,Colombo,6.9319,79.8478,1,Virakesari,National,"On 25 February 2022, Ukranian tourists in Sri Lanka staged a protest in front of the Russian Embassy in Colombo (Colombo, Western) calling on the Russian President to stop the Ukraine invasion.",0,"crowd size=no report",1714518500
